worker,question,answer,truth,time
A2S96ZZ70YFPSK,3990,1,1,21
A3O81LHBBI8NPK,3990,1,1,25
AANKP2NELIU8L,3990,1,1,8
A3FHFGC3V9B3OJ,3990,1,1,8
A2V3P1XE33NYC3,3990,1,1,5
A26CQZGNV3GJXS,10224,1,0,57
A17F6LB4PVB0Z6,10224,1,0,30
A1NK6UXWXKFMC7,10224,0,0,165
A3FA1KFSHFVKPM,10224,0,0,122
A2QYPEWPAGGKLQ,10224,0,0,5
AR2V2N3U8JC96,10224,0,0,3
ADMTRXEG43HU0,10224,0,0,8
A2AGDF3VY0L1QP,10224,0,0,15
A1Z048705962W6,10224,0,0,5
A2CWJRAEFZ44HU,10224,0,0,8
A1V6P1ZE6Q8YEW,10224,0,0,414
A2ALWT2BUSXD83,10224,0,0,4
A1MADOUB1BA0A5,10224,0,0,25
A3RR85PK3AV9TU,10224,0,0,3
A3K43RI91Y567E,10224,0,0,67
ABI0GL9ER3H1M,10224,0,0,8
A1OIXGF4N7O93T,10224,0,0,7
AD5IKFAK8KN4P,10224,0,0,10
A3FHFGC3V9B3OJ,10224,0,0,4
A3PIAHR6PGXZNT,10224,0,0,6
A32H5INU9CYMCI,4003,1,1,45
A11VJ9HVZPID81,4003,1,1,132
A3NPYIGN1MP121,4003,1,1,433
AF9OA6LYG27BX,4003,1,1,8
A9KPCMO1J1LQF,4003,1,1,6
A2BLQ1GVEHJR8T,4003,1,1,81
A2JPOXYZM5AJZZ,4003,1,1,45
A26CQZGNV3GJXS,4003,1,1,274
A1OIXGF4N7O93T,4003,1,1,13
A2C7UETA9SL9SK,4003,1,1,17
A3O81LHBBI8NPK,4003,0,1,17
ASRI4XGCPE999,4003,0,1,16
A1V6P1ZE6Q8YEW,4003,1,1,531
A2QYPEWPAGGKLQ,4003,1,1,14
AANKP2NELIU8L,4003,1,1,7
A3D9L5CQXK1YJL,4003,0,1,5
A2VTRIPL7H0IZH,4003,0,1,10
AHZJB4VTLFCJ6,4003,1,1,263
A20X14OMRL0YPZ,4003,1,1,23
AUJHICRFNP62C,4003,1,1,25
A11VJ9HVZPID81,3401,1,1,6
A1NK6UXWXKFMC7,3401,1,1,3
A87D3K9YVKTQ7,3401,0,1,5
A2KPT0PEUEXCC4,3401,1,1,5
A26DN070RE46KD,3401,1,1,5
A9KPCMO1J1LQF,3401,1,1,213
A3D9L5CQXK1YJL,3401,1,1,3
A3PM8L29POUPBQ,3401,1,1,4
A2JPOXYZM5AJZZ,3401,1,1,25
AJPQEZBVJXVE9,3401,1,1,5
A2V3P1XE33NYC3,3401,1,1,4
ALQPGVQZEZSUE,3401,1,1,194
A3FHFGC3V9B3OJ,3401,1,1,6
AQRI1E9W5268O,3401,1,1,13
A2QAIIROYI52KO,3401,1,1,258
AD5IKFAK8KN4P,3401,1,1,6
ASS4LIVDW452F,3401,1,1,4
AW7J1S3K29XOA,3401,1,1,5
AF9OA6LYG27BX,3401,1,1,4
A109CH3492UU42,3401,1,1,194
A9KPCMO1J1LQF,4034,1,1,5
A2DTELFC4X0QJQ,4034,1,1,15
A3PM8L29POUPBQ,4034,0,1,17
A3DY78Q4FCWTXX,4034,1,1,12
A2Q0G9Q633CN04,4034,1,1,7
A3VDQ6HZDIPBD4,4034,1,1,21
A1Z048705962W6,4034,0,1,6
AQRI1E9W5268O,4034,1,1,6
ACCXC5V05C9R9,4034,1,1,15
A1X0WT0A91ZCIH,4034,1,1,11
A2FUMA4UR6S920,4034,1,1,7
A3D9L5CQXK1YJL,4034,1,1,7
A3TVDFJ22T1FFN,4034,1,1,26
A19BMRBO5UAD6H,4034,1,1,31
A2JPOXYZM5AJZZ,4034,0,1,67
A1NK6UXWXKFMC7,4034,1,1,8
A36SM7QM8OK3H6,4034,1,1,34
A1V6P1ZE6Q8YEW,4034,1,1,615
A2QAIIROYI52KO,4034,1,1,162
AJPQEZBVJXVE9,4034,1,1,7
A2ALWT2BUSXD83,8874,0,0,24
ASS4LIVDW452F,8874,0,0,4
A11VJ9HVZPID81,8874,0,0,7
A26CQZGNV3GJXS,8874,0,0,298
A2CHE0DIBI76UU,8874,0,0,286
A2V3P1XE33NYC3,8874,0,0,6
A2AWDYE8TVVZMV,8874,0,0,6
A3TVDFJ22T1FFN,8874,0,0,24
A2QYPEWPAGGKLQ,8874,0,0,6
A1UUNYHX3M8O3O,8874,1,0,851
A3O81LHBBI8NPK,8874,0,0,12
AWQVNQ0PXWWX6,8874,0,0,20
AW7J1S3K29XOA,8874,0,0,7
AHZJB4VTLFCJ6,8874,0,0,325
A2RMJNF6IPI42F,8874,0,0,3
AANKP2NELIU8L,8874,0,0,6
AJPQEZBVJXVE9,8874,0,0,6
ALQPGVQZEZSUE,8874,0,0,218
AF9OA6LYG27BX,8874,0,0,4
A3PM8L29POUPBQ,8874,0,0,3
A11VJ9HVZPID81,4114,0,1,246
ASS4LIVDW452F,4114,1,1,7
A166A2M31CW2C7,4114,0,1,4
A2AWDYE8TVVZMV,4114,1,1,18
A34WGHYYMQWJF0,4114,1,1,18
A15HVZVDQAD0UJ,4114,0,1,9
AOQ7MU1GAI5X1,4114,0,1,14
A2V3P1XE33NYC3,4114,1,1,8
A3D9L5CQXK1YJL,4114,1,1,13
A3TVDFJ22T1FFN,4114,0,1,30
A3PM8L29POUPBQ,4114,1,1,6
AF9OA6LYG27BX,4114,1,1,7
ADMTRXEG43HU0,4114,1,1,35
AR2V2N3U8JC96,4114,0,1,13
A2N3SBG44JOYJ0,4114,1,1,75
A1NK6UXWXKFMC7,4114,1,1,7
AW7J1S3K29XOA,4114,1,1,36
A1Z048705962W6,4114,0,1,5
A23VQ6YY9YM32S,4114,1,1,6
ABI0GL9ER3H1M,4114,1,1,10
A3K43RI91Y567E,4123,1,1,9
A22ZXHWYRRWDCL,4123,1,1,14
ADMTRXEG43HU0,4123,0,1,11
A26CQZGNV3GJXS,4123,1,1,196
AYXIDCIGUA037,4123,1,1,9
AF9OA6LYG27BX,4123,0,1,3
AOQ7MU1GAI5X1,4123,1,1,14
A3DLWGA9J3LU3H,4123,1,1,11
A1Z048705962W6,4123,1,1,14
A109CH3492UU42,4123,1,1,9
A3O81LHBBI8NPK,4123,1,1,54
A1UUNYHX3M8O3O,4123,1,1,184
AQRI1E9W5268O,4123,1,1,5
A3PM8L29POUPBQ,4123,1,1,5
A2C57JVPIOH7F2,4123,1,1,27
A2V3P1XE33NYC3,4123,1,1,6
AOAZMLP27GD81,4123,1,1,57
A2JUIW09ZP5KFS,4123,1,1,7
A1FXXKSGZ7KVQI,4123,1,1,81
A1NK6UXWXKFMC7,4123,1,1,5
A2Q0G9Q633CN04,4138,1,1,7
A1OIXGF4N7O93T,4138,1,1,6
AD5IKFAK8KN4P,4138,1,1,9
A3NPYIGN1MP121,4138,1,1,27
A2GR1NO60FBJ2,4138,1,1,13
A109CH3492UU42,4138,1,1,34
A1YQPOF381ZJRW,4138,1,1,3
A11VJ9HVZPID81,4138,1,1,7
A1V6P1ZE6Q8YEW,4138,1,1,531
A3PM8L29POUPBQ,4138,1,1,4
A1VT0B0ZQIA2IF,4138,1,1,14
A2QAIIROYI52KO,4138,1,1,125
A3FHFGC3V9B3OJ,4138,1,1,9
ADMTRXEG43HU0,4138,1,1,7
A3RR85PK3AV9TU,4138,1,1,4
A2QYPEWPAGGKLQ,4138,1,1,31
A19BMRBO5UAD6H,4138,1,1,7
AW7J1S3K29XOA,4138,1,1,19
AJPQEZBVJXVE9,4138,1,1,5
AF9OA6LYG27BX,4138,1,1,4
A8JECF23CRGF,4139,1,1,9
A2RMJNF6IPI42F,4139,1,1,6
AR2V2N3U8JC96,4139,1,1,5
ALQPGVQZEZSUE,4139,1,1,220
AQRI1E9W5268O,4139,1,1,4
A1X0WT0A91ZCIH,4139,1,1,75
A9KPCMO1J1LQF,4139,1,1,163
ADMTRXEG43HU0,4139,1,1,9
A87D3K9YVKTQ7,4139,0,1,8
A3K43RI91Y567E,4139,1,1,6
A1FXXKSGZ7KVQI,4139,1,1,45
A1MADOUB1BA0A5,4139,1,1,11
A2AWDYE8TVVZMV,4139,1,1,7
A3PM8L29POUPBQ,4139,1,1,4
A36SM7QM8OK3H6,4139,1,1,22
ANK8K5WTHJ61C,4139,1,1,10
ACCXC5V05C9R9,4139,1,1,6
AF9OA6LYG27BX,4139,1,1,6
A3O81LHBBI8NPK,4139,1,1,10
A2C7UETA9SL9SK,4139,1,1,7
A3TVDFJ22T1FFN,4145,0,1,17
AF9OA6LYG27BX,4145,0,1,4
A3FHFGC3V9B3OJ,4145,1,1,8
A2FUMA4UR6S920,4145,1,1,7
A1MADOUB1BA0A5,4145,1,1,9
A1JOIMG5E6255D,4145,1,1,196
A36470UBRH28GO,4145,1,1,43
ALQPGVQZEZSUE,4145,0,1,496
AUJHICRFNP62C,4145,0,1,77
ABI0GL9ER3H1M,4145,1,1,9
AW7J1S3K29XOA,4145,0,1,6
A2AWDYE8TVVZMV,4145,1,1,18
AHZJB4VTLFCJ6,4145,0,1,234
AR2V2N3U8JC96,4145,1,1,3
A166A2M31CW2C7,4145,1,1,6
A2TR0BG1WR2KJB,4145,1,1,63
A2C7UETA9SL9SK,4145,1,1,4
ADMTRXEG43HU0,4145,0,1,5
ASRI4XGCPE999,4145,0,1,8
A36SM7QM8OK3H6,4145,1,1,28
A1HZJEDSWRG10C,692,1,1,12
A11VJ9HVZPID81,692,1,1,9
A3VDQ6HZDIPBD4,692,1,1,33
AUJHICRFNP62C,692,1,1,11
AQRI1E9W5268O,692,1,1,5
A26CQZGNV3GJXS,692,1,1,242
ABI0GL9ER3H1M,692,1,1,7
AD5IKFAK8KN4P,692,1,1,17
A1UUNYHX3M8O3O,692,1,1,154
A23VQ6YY9YM32S,692,1,1,5
A3PRX6CU0P34NE,692,1,1,133
A3DY78Q4FCWTXX,692,1,1,12
AR2V2N3U8JC96,692,1,1,6
AMUL16N6WKIRI,692,1,1,9
A3RR85PK3AV9TU,692,1,1,7
A3PM8L29POUPBQ,692,1,1,7
AHZJB4VTLFCJ6,692,1,1,311
A2C7UETA9SL9SK,692,1,1,8
AJPQEZBVJXVE9,692,1,1,8
A35DS4T8H1MWYD,692,1,1,6
AF9OA6LYG27BX,6154,0,0,3
A15HVZVDQAD0UJ,6154,0,0,9
A3DLWGA9J3LU3H,6154,0,0,10
A2AWDYE8TVVZMV,6154,0,0,4
AR2V2N3U8JC96,6154,0,0,4
A32H5INU9CYMCI,6154,0,0,7
A166A2M31CW2C7,6154,0,0,5
A26CQZGNV3GJXS,6154,0,0,126
A3NPYIGN1MP121,6154,0,0,497
A3O81LHBBI8NPK,6154,0,0,11
A2QAIIROYI52KO,6154,0,0,299
A1NK6UXWXKFMC7,6154,0,0,3
A1V6P1ZE6Q8YEW,6154,0,0,462
A3TVDFJ22T1FFN,6154,1,0,21
A1UUNYHX3M8O3O,6154,0,0,23
A2BLQ1GVEHJR8T,6154,0,0,73
AD5IKFAK8KN4P,6154,0,0,9
AOAZMLP27GD81,6154,0,0,54
AQRI1E9W5268O,6154,0,0,5
A3FA1KFSHFVKPM,6154,0,0,152
AD5IKFAK8KN4P,4160,0,1,17
A24LUXW1DB1QI5,4160,1,1,8
A2AWDYE8TVVZMV,4160,1,1,6
A1KGCOR8OXYR72,4160,1,1,8
A2FUMA4UR6S920,4160,1,1,11
A166A2M31CW2C7,4160,1,1,5
A1FXXKSGZ7KVQI,4160,1,1,60
AHZJB4VTLFCJ6,4160,0,1,331
ADPH5QAINZCR4,4160,1,1,39
A9KPCMO1J1LQF,4160,1,1,9
A2V3P1XE33NYC3,4160,1,1,6
ADMTRXEG43HU0,4160,0,1,14
A1QK90OHMNVT6N,4160,1,1,9
A2S96ZZ70YFPSK,4160,1,1,9
AR2V2N3U8JC96,4160,0,1,4
A1YQPOF381ZJRW,4160,1,1,3
A3K43RI91Y567E,4160,1,1,6
A3NPYIGN1MP121,4160,1,1,494
A19BMRBO5UAD6H,4160,0,1,6
AQORJW4W8U9YU,4160,1,1,7
A1WY3YGT618GC0,4171,1,1,8
AQRI1E9W5268O,4171,1,1,7
AF9OA6LYG27BX,4171,1,1,8
A3K43RI91Y567E,4171,1,1,71
A2Q0G9Q633CN04,4171,1,1,10
A32H5INU9CYMCI,4171,1,1,11
A1FXXKSGZ7KVQI,4171,1,1,12
AJPQEZBVJXVE9,4171,1,1,12
A1LZWU72K42V92,4171,0,1,298
A1OIXGF4N7O93T,4171,1,1,9
ASS4LIVDW452F,4171,1,1,8
A2V3P1XE33NYC3,4171,1,1,7
ADVKHM8P51FSQ,4171,1,1,4
AR2V2N3U8JC96,4171,1,1,9
A2C7UETA9SL9SK,4171,1,1,10
A24LUXW1DB1QI5,4171,1,1,14
ALQPGVQZEZSUE,4171,1,1,221
A3PM8L29POUPBQ,4171,0,1,5
AHZJB4VTLFCJ6,4171,1,1,276
A2RMJNF6IPI42F,4171,1,1,7
AJPQEZBVJXVE9,4184,1,1,7
ALQPGVQZEZSUE,4184,1,1,245
AW7J1S3K29XOA,4184,1,1,33
A11VJ9HVZPID81,4184,1,1,132
A3K43RI91Y567E,4184,1,1,31
A19BMRBO5UAD6H,4184,1,1,10
A2JPOXYZM5AJZZ,4184,1,1,30
AHZJB4VTLFCJ6,4184,1,1,97
A2V3P1XE33NYC3,4184,1,1,5
A2AWDYE8TVVZMV,4184,1,1,17
AFKZZEURTCR8U,4184,1,1,11
A3PM8L29POUPBQ,4184,1,1,6
A2QYPEWPAGGKLQ,4184,1,1,9
A1VT0B0ZQIA2IF,4184,1,1,10
A3PAKT8TH3N2ZZ,4184,1,1,400
ASS4LIVDW452F,4184,1,1,12
AOQ7MU1GAI5X1,4184,1,1,34
A34WGHYYMQWJF0,4184,1,1,12
A2RMJNF6IPI42F,4184,1,1,6
A2S96ZZ70YFPSK,4184,1,1,298
A23VQ6YY9YM32S,1271,1,1,6
A3PIAHR6PGXZNT,1271,1,1,51
ADVKHM8P51FSQ,1271,1,1,7
A2TR0BG1WR2KJB,1271,0,1,68
A3NSX46VYD9J49,1271,1,1,57
A1LZWU72K42V92,1271,0,1,303
A1OIXGF4N7O93T,1271,1,1,12
A26CQZGNV3GJXS,1271,1,1,215
A3TVDFJ22T1FFN,1271,1,1,26
AQRI1E9W5268O,1271,1,1,7
A3K43RI91Y567E,1271,1,1,96
ANK8K5WTHJ61C,1271,1,1,240
A9KPCMO1J1LQF,1271,1,1,8
A24LUXW1DB1QI5,1271,1,1,8
A36470UBRH28GO,1271,0,1,29
A34WGHYYMQWJF0,1271,1,1,31
A3PM8L29POUPBQ,1271,0,1,6
A109CH3492UU42,1271,1,1,35
A3FHFGC3V9B3OJ,1271,1,1,13
ACVEFRSUAPSEQ,1271,1,1,17
A2K5K848SPDG2L,4223,1,1,71
A12YW6GGAFG8JW,4223,1,1,45
A26CQZGNV3GJXS,4223,1,1,92
A2V3P1XE33NYC3,4223,1,1,6
AHZJB4VTLFCJ6,4223,1,1,142
A2USD3XJ7TU9Y7,4223,1,1,7
A109CH3492UU42,4223,1,1,46
ABI0GL9ER3H1M,4223,1,1,7
AQRI1E9W5268O,4223,1,1,4
AMUL16N6WKIRI,4223,1,1,6
A1OIXGF4N7O93T,4223,1,1,9
A1NK6UXWXKFMC7,4223,1,1,8
ALQPGVQZEZSUE,4223,1,1,170
A2AWDYE8TVVZMV,4223,1,1,7
AOAZMLP27GD81,4223,1,1,14
A1UUNYHX3M8O3O,4223,1,1,137
A35DS4T8H1MWYD,4223,1,1,5
A2JPOXYZM5AJZZ,4223,1,1,6
A2CHE0DIBI76UU,4223,1,1,327
AD5IKFAK8KN4P,4223,1,1,16
AR2V2N3U8JC96,4240,1,1,7
A11VJ9HVZPID81,4240,1,1,774
ASS4LIVDW452F,4240,1,1,9
A20X14OMRL0YPZ,4240,1,1,13
A2TR0BG1WR2KJB,4240,1,1,16
A1QK90OHMNVT6N,4240,1,1,11
A1Z048705962W6,4240,0,1,8
A3FHFGC3V9B3OJ,4240,1,1,19
A23VQ6YY9YM32S,4240,1,1,6
A1YQPOF381ZJRW,4240,1,1,23
A35DS4T8H1MWYD,4240,1,1,9
A15HVZVDQAD0UJ,4240,0,1,139
A2V3P1XE33NYC3,4240,1,1,7
A34WGHYYMQWJF0,4240,1,1,8
A3VDQ6HZDIPBD4,4240,0,1,49
AQRI1E9W5268O,4240,1,1,8
A2FUMA4UR6S920,4240,1,1,15
A166A2M31CW2C7,4240,0,1,12
A2AWDYE8TVVZMV,4240,1,1,16
A24LUXW1DB1QI5,4240,1,1,103
ADMTRXEG43HU0,4248,1,1,6
A2QYPEWPAGGKLQ,4248,1,1,13
A32H5INU9CYMCI,4248,1,1,6
A1FXXKSGZ7KVQI,4248,1,1,159
A2S96ZZ70YFPSK,4248,1,1,184
A21D1EVLIOKUKO,4248,1,1,6
AF9OA6LYG27BX,4248,1,1,17
A2C7UETA9SL9SK,4248,1,1,6
AFKZZEURTCR8U,4248,1,1,7
ACVEFRSUAPSEQ,4248,1,1,5
A1Z048705962W6,4248,1,1,17
A1OIXGF4N7O93T,4248,1,1,8
A166A2M31CW2C7,4248,1,1,43
AQRI1E9W5268O,4248,1,1,4
A3D9L5CQXK1YJL,4248,1,1,4
A19BMRBO5UAD6H,4248,1,1,6
ASS4LIVDW452F,4248,1,1,5
A1YQPOF381ZJRW,4248,1,1,3
A9KPCMO1J1LQF,4248,1,1,6
A36SM7QM8OK3H6,4248,1,1,27
A769WXAR6I8QU,4360,1,1,5
A2V3P1XE33NYC3,4360,1,1,5
A166A2M31CW2C7,4360,1,1,331
ASS4LIVDW452F,4360,1,1,6
A11VJ9HVZPID81,4360,1,1,13
A1OIXGF4N7O93T,4360,1,1,11
ADVKHM8P51FSQ,4360,1,1,5
A2F0NZQ8F9ON8C,4360,1,1,40
A15HVZVDQAD0UJ,4360,1,1,6
A1YQPOF381ZJRW,4360,1,1,5
A19BMRBO5UAD6H,4360,1,1,7
A32H5INU9CYMCI,4360,1,1,15
A2GR1NO60FBJ2,4360,1,1,9
AMUL16N6WKIRI,4360,1,1,8
A2C7UETA9SL9SK,4360,1,1,57
A3FHFGC3V9B3OJ,4360,1,1,7
A26CQZGNV3GJXS,4360,1,1,54
A1FXXKSGZ7KVQI,4360,1,1,175
A3FA1KFSHFVKPM,4360,1,1,330
A36SM7QM8OK3H6,4360,1,1,33
A26CQZGNV3GJXS,4378,0,1,112
AF9OA6LYG27BX,4378,1,1,6
A1YQPOF381ZJRW,4378,0,1,5
A1KGCOR8OXYR72,4378,1,1,8
A27I79P03I0ZPO,4378,1,1,10
A1FXXKSGZ7KVQI,4378,1,1,66
A2C7UETA9SL9SK,4378,1,1,7
A2JPOXYZM5AJZZ,4378,1,1,1632
A2Q0G9Q633CN04,4378,1,1,9
A2C57JVPIOH7F2,4378,1,1,10
A166A2M31CW2C7,4378,1,1,7
AANKP2NELIU8L,4378,1,1,5
A3VDQ6HZDIPBD4,4378,1,1,26
A2S96ZZ70YFPSK,4378,1,1,503
A1NK6UXWXKFMC7,4378,1,1,4
A1TEQTP52NS7D1,4378,1,1,15
AR2V2N3U8JC96,4378,0,1,4
AUJHICRFNP62C,4378,1,1,10
AHZJB4VTLFCJ6,4378,1,1,103
A15HVZVDQAD0UJ,4378,1,1,9
A1UUNYHX3M8O3O,9148,0,0,607
ASHOXF02ZJWXL,9148,0,0,7
A2C7UETA9SL9SK,9148,0,0,5
AMUL16N6WKIRI,9148,0,0,6
A2FUMA4UR6S920,9148,0,0,22
A1HZJEDSWRG10C,9148,0,0,10
AKSZEP35U6CSZ,9148,0,0,13
AOQ7MU1GAI5X1,9148,0,0,8
ADMTRXEG43HU0,9148,0,0,9
A36470UBRH28GO,9148,0,0,6
A2USD3XJ7TU9Y7,9148,0,0,8
A1TEQTP52NS7D1,9148,0,0,76
AF9OA6LYG27BX,9148,0,0,3
A2V3P1XE33NYC3,9148,0,0,3
AHZJB4VTLFCJ6,9148,0,0,208
AR2V2N3U8JC96,9148,0,0,4
A2QYPEWPAGGKLQ,9148,0,0,9
A15HVZVDQAD0UJ,9148,0,0,9
A3FHFGC3V9B3OJ,9148,0,0,6
ALQPGVQZEZSUE,9148,0,0,708
A166A2M31CW2C7,4416,1,1,16
A3NPYIGN1MP121,4416,1,1,2
A2JUIW09ZP5KFS,4416,1,1,10
A1UUNYHX3M8O3O,4416,1,1,818
AANKP2NELIU8L,4416,1,1,4
A3O81LHBBI8NPK,4416,1,1,12
A2V3P1XE33NYC3,4416,1,1,4
A1KGCOR8OXYR72,4416,1,1,6
A36SM7QM8OK3H6,4416,1,1,8
ACVEFRSUAPSEQ,4416,1,1,8
A2XC4HFAFB1FRP,4416,1,1,8
A1FXXKSGZ7KVQI,4416,1,1,42
A2JPOXYZM5AJZZ,4416,1,1,5
ASRI4XGCPE999,4416,1,1,10
A769WXAR6I8QU,4416,1,1,5
A2C7UETA9SL9SK,4416,1,1,9
AYXIDCIGUA037,4416,1,1,7
A2AWDYE8TVVZMV,4416,1,1,5
AF9OA6LYG27BX,4416,1,1,5
A1LZWU72K42V92,4416,0,1,206
ACCXC5V05C9R9,4418,1,1,16
A1WRYUFOYFF8QO,4418,0,1,326
A3D9L5CQXK1YJL,4418,0,1,8
A2QAIIROYI52KO,4418,1,1,246
AD5IKFAK8KN4P,4418,0,1,17
A26CQZGNV3GJXS,4418,1,1,96
AF9OA6LYG27BX,4418,1,1,16
A3PM8L29POUPBQ,4418,1,1,12
A3O81LHBBI8NPK,4418,1,1,17
A1Z048705962W6,4418,1,1,7
A26DN070RE46KD,4418,1,1,3
A2USD3XJ7TU9Y7,4418,1,1,14
A82BT104GBNC,4418,1,1,20
AOAZMLP27GD81,4418,1,1,15
ALQPGVQZEZSUE,4418,0,1,207
A3NPYIGN1MP121,4418,1,1,6
A2V3P1XE33NYC3,4418,1,1,22
A3DY78Q4FCWTXX,4418,1,1,6
A32H5INU9CYMCI,4418,1,1,60
A87D3K9YVKTQ7,4418,1,1,11
A2QYPEWPAGGKLQ,4430,1,1,20
A1V6P1ZE6Q8YEW,4430,1,1,363
AR2V2N3U8JC96,4430,1,1,4
A2V3P1XE33NYC3,4430,1,1,8
A36SM7QM8OK3H6,4430,1,1,4
AQRI1E9W5268O,4430,1,1,4
A15HVZVDQAD0UJ,4430,1,1,215
A3PAKT8TH3N2ZZ,4430,1,1,89
A1UUNYHX3M8O3O,4430,1,1,266
A3O81LHBBI8NPK,4430,1,1,13
AF9OA6LYG27BX,4430,1,1,5
A2JPOXYZM5AJZZ,4430,1,1,21
A3RR85PK3AV9TU,4430,1,1,3
A26DN070RE46KD,4430,1,1,5
A3K43RI91Y567E,4430,1,1,6
A3PRX6CU0P34NE,4430,1,1,36
A2USD3XJ7TU9Y7,4430,1,1,6
A2AWDYE8TVVZMV,4430,1,1,14
AUJHICRFNP62C,4430,1,1,7
A1OIXGF4N7O93T,4430,1,1,6
A3PRX6CU0P34NE,4453,1,1,113
A2Q0G9Q633CN04,4453,1,1,6
AF9OA6LYG27BX,4453,1,1,7
AQRI1E9W5268O,4453,1,1,5
ALQPGVQZEZSUE,4453,1,1,239
A3NPYIGN1MP121,4453,1,1,15
ACCXC5V05C9R9,4453,1,1,14
A2C7UETA9SL9SK,4453,1,1,7
A3O81LHBBI8NPK,4453,1,1,13
A36SM7QM8OK3H6,4453,1,1,6
A1YQPOF381ZJRW,4453,1,1,4
A26CQZGNV3GJXS,4453,1,1,160
A1OIXGF4N7O93T,4453,1,1,7
AR2V2N3U8JC96,4453,1,1,9
A1NK6UXWXKFMC7,4453,1,1,8
A2AWDYE8TVVZMV,4453,1,1,7
A3RR85PK3AV9TU,4453,1,1,6
A1FXXKSGZ7KVQI,4453,1,1,40
A2V3P1XE33NYC3,4453,1,1,6
A3FHFGC3V9B3OJ,4453,1,1,9
ANMWPCK7TJMZ8,4471,1,1,48
A27I79P03I0ZPO,4471,1,1,7
A19BMRBO5UAD6H,4471,1,1,7
A2ALWT2BUSXD83,4471,1,1,5
A1WY3YGT618GC0,4471,1,1,5
A3PM8L29POUPBQ,4471,1,1,4
A1NK6UXWXKFMC7,4471,1,1,10
AANKP2NELIU8L,4471,0,1,9
A1OIXGF4N7O93T,4471,1,1,6
A23VQ6YY9YM32S,4471,1,1,6
A3P2LT53J1GUBG,4471,1,1,34
A3NPYIGN1MP121,4471,0,1,62
AF9OA6LYG27BX,4471,1,1,6
A15HVZVDQAD0UJ,4471,1,1,7
ASS4LIVDW452F,4471,1,1,7
A3TVDFJ22T1FFN,4471,1,1,27
AJPQEZBVJXVE9,4471,1,1,8
A24LUXW1DB1QI5,4471,1,1,6
A36470UBRH28GO,4471,1,1,7
A2AWDYE8TVVZMV,4471,1,1,6
A3FHFGC3V9B3OJ,6207,0,0,5
A87D3K9YVKTQ7,6207,1,0,13
A2RMJNF6IPI42F,6207,0,0,3
ASS4LIVDW452F,6207,0,0,7
AOLFXWNS32XOE,6207,0,0,11
A3PM8L29POUPBQ,6207,0,0,4
A2Q0G9Q633CN04,6207,0,0,12
A1OIXGF4N7O93T,6207,0,0,10
ALQPGVQZEZSUE,6207,0,0,205
A2GR1NO60FBJ2,6207,0,0,12
A2QAIIROYI52KO,6207,0,0,7
A2V3P1XE33NYC3,6207,0,0,3
ANK8K5WTHJ61C,6207,0,0,8
A36470UBRH28GO,6207,0,0,7
AF9OA6LYG27BX,6207,0,0,5
AR2V2N3U8JC96,6207,0,0,6
A3RR85PK3AV9TU,6207,0,0,4
ACCXC5V05C9R9,6207,0,0,6
A23VQ6YY9YM32S,6207,0,0,6
A1YXYL67VC9WFO,6207,0,0,14
AW7J1S3K29XOA,4478,1,1,6
ADMTRXEG43HU0,4478,1,1,7
A3O81LHBBI8NPK,4478,1,1,9
A2JUIW09ZP5KFS,4478,1,1,5
A166A2M31CW2C7,4478,1,1,8
ABI0GL9ER3H1M,4478,1,1,10
A9KPCMO1J1LQF,4478,1,1,5
A3K43RI91Y567E,4478,1,1,17
A1NK6UXWXKFMC7,4478,1,1,4
A23VQ6YY9YM32S,4478,1,1,4
AQRI1E9W5268O,4478,1,1,6
A15HVZVDQAD0UJ,4478,1,1,8
A3TVDFJ22T1FFN,4478,1,1,16
A1Z048705962W6,4478,1,1,6
AR2V2N3U8JC96,4478,1,1,4
A36470UBRH28GO,4478,1,1,5
A36SM7QM8OK3H6,4478,1,1,4
A3PAKT8TH3N2ZZ,4478,1,1,417
A3PM8L29POUPBQ,4478,1,1,4
A2QYPEWPAGGKLQ,4478,1,1,6
A15HVZVDQAD0UJ,4489,1,1,37
A3PM8L29POUPBQ,4489,1,1,5
A3TVDFJ22T1FFN,4489,0,1,35
AF9OA6LYG27BX,4489,1,1,5
AQRI1E9W5268O,4489,1,1,5
A36SM7QM8OK3H6,4489,1,1,10
A3D9L5CQXK1YJL,4489,1,1,6
A1YQPOF381ZJRW,4489,1,1,4
A109CH3492UU42,4489,1,1,41
AR2V2N3U8JC96,4489,0,1,6
AOLFXWNS32XOE,4489,1,1,13
A1FXXKSGZ7KVQI,4489,1,1,193
A2C7UETA9SL9SK,4489,1,1,6
A2ALWT2BUSXD83,4489,1,1,6
AHZJB4VTLFCJ6,4489,1,1,303
A1YXYL67VC9WFO,4489,1,1,10
A3FHFGC3V9B3OJ,4489,1,1,9
A3DY78Q4FCWTXX,4489,1,1,11
A1QK90OHMNVT6N,4489,1,1,13
A2AWDYE8TVVZMV,4489,1,1,9
ASS4LIVDW452F,4548,1,1,6
A1WY3YGT618GC0,4548,1,1,7
A2QAIIROYI52KO,4548,1,1,226
A23WTODPHXZ68Y,4548,1,1,8
A82BT104GBNC,4548,1,1,12
A3PAKT8TH3N2ZZ,4548,1,1,499
A3O81LHBBI8NPK,4548,1,1,9
AQRI1E9W5268O,4548,1,1,4
