,uid,item,annotation,pred_uerr
1087,109,86,"[([518.0, 480.0], [596.0, 681.0]), ([294.0, 488.0], [407.0, 745.0]), ([40.0, 506.0], [91.0, 573.0]), ([103.0, 496.0], [132.0, 566.0]), ([134.0, 500.0], [152.0, 553.0])]",0.5014294778371337
1088,25,86,"[([525.0, 484.0], [603.0, 686.0]), ([287.0, 491.0], [404.0, 747.0])]",0.5209295026340887
1089,25,103,"[([404.0, 289.0], [573.0, 628.0]), ([282.0, 489.0], [437.0, 647.0]), ([157.0, 551.0], [350.0, 683.0]), ([79.0, 492.0], [257.0, 681.0]), ([0.0, 459.0], [94.0, 683.0])]",0.5209295026340887
1090,92,103,"[([411.0, 296.0], [557.0, 634.0]), ([88.0, 490.0], [207.0, 683.0]), ([325.0, 474.0], [425.0, 649.0]), ([218.0, 545.0], [323.0, 683.0])]",0.5390521752073306
1091,194,103,"[([0.0, 462.0], [73.0, 683.0]), ([72.0, 495.0], [215.0, 683.0]), ([156.0, 554.0], [336.0, 683.0]), ([285.0, 486.0], [423.0, 644.0]), ([547.0, 485.0], [638.0, 631.0]), ([387.0, 296.0], [565.0, 683.0])]",0.5171094382017182
1092,55,103,"[([413.0, 299.0], [606.0, 663.0]), ([172.0, 573.0], [311.0, 683.0]), ([94.0, 489.0], [251.0, 683.0]), ([0.0, 471.0], [57.0, 668.0]), ([312.0, 481.0], [432.0, 683.0])]",0.5842900102244426
1093,172,103,"[([385.0, 295.0], [563.0, 622.0]), ([280.0, 480.0], [433.0, 628.0]), ([136.0, 553.0], [342.0, 682.0]), ([67.0, 490.0], [214.0, 682.0]), ([0.0, 471.0], [83.0, 683.0])]",0.530944048242041
1094,138,103,"[([392.0, 294.0], [565.0, 632.0]), ([60.0, 480.0], [250.0, 683.0]), ([136.0, 549.0], [349.0, 683.0]), ([295.0, 482.0], [434.0, 636.0]), ([559.0, 484.0], [660.0, 609.0])]",0.4532362924257245
1095,48,103,"[([381.0, 283.0], [661.0, 620.0])]",0.7627147266557478
1096,173,103,"[([392.0, 297.0], [561.0, 632.0]), ([534.0, 486.0], [639.0, 683.0]), ([934.0, 473.0], [1024.0, 609.0]), ([279.0, 479.0], [430.0, 676.0]), ([153.0, 552.0], [350.0, 683.0]), ([0.0, 481.0], [228.0, 683.0]), ([0.0, 459.0], [74.0, 683.0])]",0.6089346311171029
1097,123,103,"[([138.0, 547.0], [347.0, 681.0]), ([0.0, 463.0], [77.0, 683.0]), ([71.0, 492.0], [230.0, 683.0]), ([280.0, 482.0], [434.0, 658.0]), ([546.0, 479.0], [648.0, 635.0]), ([388.0, 294.0], [566.0, 628.0])]",0.35775340551557894
1098,138,56,"[([908.0, 169.0], [1024.0, 413.0]), ([270.0, 213.0], [404.0, 379.0]), ([295.0, 11.0], [406.0, 222.0])]",0.4532362924257245
1099,25,56,"[([765.0, 159.0], [1020.0, 573.0])]",0.5209295026340887
1100,169,56,"[([295.0, 23.0], [400.0, 217.0]), ([391.0, 79.0], [433.0, 156.0]), ([810.0, 162.0], [1024.0, 538.0]), ([524.0, 23.0], [596.0, 137.0])]",0.6179430262964376
1101,55,56,"[([812.0, 110.0], [1022.0, 551.0]), ([293.0, 25.0], [387.0, 313.0]), ([369.0, 75.0], [444.0, 261.0])]",0.5842900102244426
1102,4,56,"[([809.0, 167.0], [1024.0, 562.0]), ([303.0, 39.0], [395.0, 269.0]), ([385.0, 74.0], [464.0, 192.0])]",0.48478157607303674
1103,62,56,"[([993.0, 186.0], [1019.0, 226.0]), ([303.0, 244.0], [343.0, 285.0])]",0.798723146807157
1104,163,56,"[([767.0, 161.0], [1024.0, 582.0]), ([285.0, 15.0], [415.0, 348.0])]",0.5637417298245893
1105,171,56,"[([807.0, 172.0], [1024.0, 526.0]), ([385.0, 85.0], [436.0, 174.0]), ([297.0, 18.0], [407.0, 229.0]), ([277.0, 210.0], [402.0, 368.0])]",0.5200372614601552
1106,48,56,"[([286.0, 18.0], [398.0, 238.0])]",0.7627147266557478
1107,180,148,"[([75.0, 308.0], [180.0, 577.0]), ([568.0, 314.0], [678.0, 578.0]), ([829.0, 323.0], [933.0, 580.0]), ([455.0, 314.0], [482.0, 346.0])]",0.38015883460151645
1108,48,148,"[([572.0, 306.0], [678.0, 588.0])]",0.7627147266557478
1109,169,148,"[([568.0, 304.0], [678.0, 595.0]), ([819.0, 299.0], [931.0, 586.0]), ([64.0, 302.0], [187.0, 591.0])]",0.6179430262964376
1110,166,148,"[([71.0, 312.0], [178.0, 581.0]), ([458.0, 314.0], [483.0, 347.0]), ([569.0, 302.0], [672.0, 588.0]), ([835.0, 327.0], [930.0, 580.0])]",0.4537553092633307
1111,142,148,"[([565.0, 309.0], [696.0, 586.0]), ([820.0, 309.0], [962.0, 584.0]), ([61.0, 308.0], [180.0, 580.0])]",0.5714974699449229
1112,55,148,"[([549.0, 305.0], [661.0, 584.0]), ([832.0, 309.0], [944.0, 615.0]), ([56.0, 309.0], [189.0, 592.0])]",0.5842900102244426
1113,194,148,"[([77.0, 309.0], [178.0, 579.0]), ([456.0, 314.0], [481.0, 344.0]), ([534.0, 319.0], [554.0, 334.0]), ([504.0, 330.0], [534.0, 417.0]), ([569.0, 317.0], [678.0, 580.0]), ([828.0, 324.0], [931.0, 581.0])]",0.5171094382017182
1114,86,148,"[([77.0, 309.0], [177.0, 577.0]), ([569.0, 319.0], [674.0, 580.0]), ([828.0, 317.0], [933.0, 562.0]), ([460.0, 313.0], [483.0, 338.0])]",0.45741770682370286
1115,25,148,"[([565.0, 319.0], [669.0, 579.0]), ([828.0, 330.0], [928.0, 582.0]), ([74.0, 304.0], [181.0, 584.0])]",0.5209295026340887
1117,37,144,"[([693.0, 408.0], [931.0, 768.0])]",0.6228501184628967
1118,48,144,"[([323.0, 313.0], [411.0, 632.0])]",0.7627147266557478
1119,163,144,"[([298.0, 304.0], [420.0, 634.0]), ([502.0, 278.0], [590.0, 580.0]), ([854.0, 305.0], [995.0, 557.0]), ([594.0, 402.0], [919.0, 768.0]), ([182.0, 296.0], [324.0, 599.0]), ([70.0, 316.0], [228.0, 641.0])]",0.5637417298245893
1120,55,144,"[([606.0, 409.0], [914.0, 768.0]), ([841.0, 314.0], [1024.0, 663.0]), ([309.0, 310.0], [438.0, 614.0]), ([92.0, 325.0], [237.0, 559.0]), ([0.0, 330.0], [66.0, 730.0]), ([180.0, 296.0], [289.0, 553.0])]",0.5842900102244426
1121,172,144,"[([693.0, 380.0], [841.0, 700.0]), ([613.0, 405.0], [901.0, 711.0]), ([850.0, 308.0], [983.0, 492.0]), ([298.0, 306.0], [422.0, 622.0]), ([181.0, 306.0], [300.0, 495.0]), ([76.0, 325.0], [198.0, 586.0]), ([3.0, 317.0], [90.0, 697.0]), ([503.0, 285.0], [576.0, 546.0]), ([548.0, 274.0], [619.0, 558.0])]",0.530944048242041
1122,169,144,"[([295.0, 304.0], [433.0, 640.0]), ([195.0, 304.0], [303.0, 490.0]), ([67.0, 309.0], [207.0, 576.0]), ([699.0, 375.0], [766.0, 500.0]), ([581.0, 367.0], [915.0, 759.0]), ([847.0, 287.0], [985.0, 483.0])]",0.6179430262964376
1123,161,144,"[([848.0, 317.0], [984.0, 500.0]), ([626.0, 400.0], [902.0, 764.0]), ([703.0, 382.0], [847.0, 739.0]), ([306.0, 301.0], [420.0, 628.0]), ([192.0, 303.0], [304.0, 504.0]), ([89.0, 306.0], [217.0, 610.0]), ([1.0, 303.0], [100.0, 768.0]), ([453.0, 274.0], [511.0, 457.0]), ([509.0, 286.0], [576.0, 539.0]), ([549.0, 286.0], [614.0, 531.0])]",0.5877401832203056
1124,142,144,"[([843.0, 304.0], [990.0, 493.0]), ([728.0, 392.0], [932.0, 753.0]), ([691.0, 382.0], [845.0, 744.0]), ([287.0, 301.0], [420.0, 648.0]), ([567.0, 304.0], [679.0, 565.0]), ([505.0, 283.0], [614.0, 540.0]), ([675.0, 288.0], [791.0, 565.0]), ([76.0, 313.0], [245.0, 608.0]), ([206.0, 301.0], [298.0, 632.0]), ([0.0, 344.0], [118.0, 739.0]), ([444.0, 280.0], [524.0, 518.0])]",0.5714974699449229
1125,101,123,"[([817.0, 25.0], [1024.0, 682.0]), ([612.0, 82.0], [852.0, 683.0]), ([390.0, 112.0], [616.0, 683.0]), ([187.0, 135.0], [415.0, 682.0]), ([0.0, 92.0], [228.0, 683.0])]",0.38833569471544316
1126,4,123,"[([804.0, 28.0], [1024.0, 683.0]), ([611.0, 85.0], [820.0, 683.0]), ([385.0, 102.0], [625.0, 683.0]), ([174.0, 137.0], [414.0, 683.0]), ([0.0, 86.0], [220.0, 683.0])]",0.48478157607303674
1127,172,123,"[([1.0, 96.0], [225.0, 683.0]), ([184.0, 139.0], [412.0, 683.0]), ([392.0, 108.0], [621.0, 683.0]), ([616.0, 85.0], [856.0, 683.0]), ([801.0, 21.0], [1021.0, 683.0])]",0.530944048242041
1128,163,123,"[([597.0, 78.0], [850.0, 683.0]), ([804.0, 11.0], [1024.0, 683.0]), ([385.0, 102.0], [635.0, 683.0]), ([181.0, 128.0], [422.0, 683.0]), ([0.0, 87.0], [227.0, 683.0])]",0.5637417298245893
1129,48,123,"[([0.0, 71.0], [226.0, 683.0])]",0.7627147266557478
1130,171,123,"[([51.0, 113.0], [127.0, 198.0]), ([268.0, 156.0], [333.0, 236.0]), ([458.0, 142.0], [528.0, 212.0]), ([666.0, 111.0], [744.0, 203.0]), ([843.0, 66.0], [930.0, 165.0])]",0.5200372614601552
1131,55,123,"[([173.0, 123.0], [406.0, 683.0]), ([18.0, 86.0], [202.0, 682.0]), ([364.0, 93.0], [629.0, 679.0]), ([610.0, 53.0], [825.0, 669.0]), ([805.0, 41.0], [1022.0, 672.0])]",0.5842900102244426
1132,165,123,"[([0.0, 89.0], [226.0, 682.0]), ([185.0, 137.0], [418.0, 683.0]), ([392.0, 103.0], [629.0, 683.0]), ([617.0, 77.0], [848.0, 682.0]), ([815.0, 23.0], [1024.0, 683.0])]",0.5950680753370615
1133,80,123,"[([819.0, 20.0], [1024.0, 664.0]), ([619.0, 80.0], [844.0, 683.0]), ([388.0, 108.0], [620.0, 683.0]), ([186.0, 132.0], [418.0, 682.0]), ([0.0, 91.0], [186.0, 682.0])]",0.5834149530105285
1134,163,128,"[([14.0, 145.0], [193.0, 549.0]), ([805.0, 14.0], [1024.0, 683.0])]",0.5637417298245893
1135,109,128,"[([15.0, 148.0], [190.0, 523.0]), ([126.0, 185.0], [209.0, 413.0])]",0.5014294778371337
1136,48,128,"[([892.0, 37.0], [1024.0, 683.0])]",0.7627147266557478
1137,169,128,"[([13.0, 140.0], [198.0, 539.0]), ([128.0, 185.0], [214.0, 419.0]), ([223.0, 179.0], [278.0, 261.0]), ([603.0, 67.0], [677.0, 119.0]), ([890.0, 23.0], [1024.0, 683.0])]",0.6179430262964376
1138,37,128,"[([38.0, 133.0], [219.0, 539.0]), ([858.0, 40.0], [1024.0, 683.0])]",0.6228501184628967
1139,55,128,"[([870.0, 9.0], [1024.0, 650.0]), ([25.0, 152.0], [171.0, 495.0]), ([119.0, 177.0], [198.0, 411.0])]",0.5842900102244426
1140,138,128,"[([866.0, 23.0], [1024.0, 679.0]), ([18.0, 144.0], [188.0, 544.0]), ([129.0, 177.0], [217.0, 420.0])]",0.4532362924257245
1141,172,128,"[([31.0, 149.0], [198.0, 528.0]), ([129.0, 183.0], [189.0, 405.0]), ([198.0, 197.0], [229.0, 325.0]), ([861.0, 34.0], [1024.0, 682.0])]",0.530944048242041
1142,25,128,"[([579.0, 74.0], [709.0, 224.0]), ([24.0, 134.0], [193.0, 554.0])]",0.5209295026340887
1143,194,118,"[([225.0, 291.0], [283.0, 522.0]), ([292.0, 231.0], [446.0, 643.0]), ([918.0, 295.0], [1020.0, 600.0]), ([645.0, 246.0], [747.0, 647.0]), ([478.0, 217.0], [688.0, 654.0]), ([419.0, 210.0], [580.0, 674.0])]",0.5171094382017182
1144,109,118,"[([309.0, 231.0], [449.0, 682.0]), ([473.0, 208.0], [699.0, 683.0]), ([413.0, 212.0], [575.0, 682.0]), ([640.0, 236.0], [745.0, 683.0]), ([915.0, 296.0], [1024.0, 599.0]), ([226.0, 283.0], [285.0, 530.0])]",0.5014294778371337
1145,172,118,"[([223.0, 281.0], [285.0, 525.0]), ([300.0, 224.0], [451.0, 682.0]), ([410.0, 213.0], [593.0, 683.0]), ([474.0, 215.0], [692.0, 681.0]), ([920.0, 291.0], [1023.0, 594.0])]",0.530944048242041
1146,136,118,"[([225.0, 290.0], [285.0, 520.0]), ([921.0, 299.0], [1022.0, 600.0]), ([303.0, 241.0], [441.0, 674.0]), ([408.0, 208.0], [588.0, 678.0]), ([477.0, 206.0], [705.0, 683.0])]",0.4887157543878963
1147,142,118,"[([279.0, 209.0], [467.0, 683.0]), ([380.0, 202.0], [590.0, 683.0]), ([467.0, 190.0], [660.0, 683.0]), ([631.0, 237.0], [743.0, 683.0]), ([919.0, 276.0], [1024.0, 612.0]), ([211.0, 251.0], [305.0, 533.0])]",0.5714974699449229
1148,163,118,"[([283.0, 225.0], [444.0, 683.0]), ([388.0, 205.0], [606.0, 683.0]), ([471.0, 196.0], [701.0, 682.0]), ([612.0, 241.0], [747.0, 683.0]), ([921.0, 293.0], [1022.0, 609.0])]",0.5637417298245893
1149,55,118,"[([329.0, 223.0], [486.0, 672.0]), ([523.0, 210.0], [716.0, 681.0]), ([932.0, 277.0], [1024.0, 610.0]), ([476.0, 205.0], [624.0, 681.0]), ([206.0, 283.0], [287.0, 520.0])]",0.5842900102244426
1150,80,118,"[([288.0, 213.0], [729.0, 683.0]), ([922.0, 293.0], [1023.0, 596.0]), ([217.0, 285.0], [285.0, 523.0])]",0.5834149530105285
1151,48,118,"[([323.0, 231.0], [443.0, 682.0])]",0.7627147266557478
1152,123,83,"[([630.0, 58.0], [837.0, 583.0]), ([447.0, 56.0], [542.0, 428.0]), ([484.0, 17.0], [630.0, 577.0]), ([403.0, 96.0], [508.0, 564.0]), ([321.0, 159.0], [441.0, 556.0])]",0.35775340551557894
1153,142,83,"[([425.0, 33.0], [572.0, 458.0]), ([625.0, 56.0], [854.0, 590.0]), ([463.0, 19.0], [653.0, 578.0]), ([396.0, 97.0], [516.0, 585.0]), ([309.0, 152.0], [490.0, 558.0])]",0.5714974699449229
1154,55,83,"[([603.0, 53.0], [875.0, 622.0]), ([463.0, 29.0], [651.0, 519.0]), ([329.0, 160.0], [424.0, 520.0]), ([389.0, 125.0], [527.0, 570.0]), ([441.0, 65.0], [609.0, 460.0])]",0.5842900102244426
1155,145,83,"[([436.0, 53.0], [565.0, 458.0]), ([656.0, 59.0], [825.0, 584.0]), ([496.0, 24.0], [625.0, 601.0]), ([412.0, 105.0], [520.0, 567.0]), ([324.0, 160.0], [442.0, 594.0])]",0.4654555575764114
1156,48,83,"[([447.0, 55.0], [557.0, 544.0])]",0.7627147266557478
1157,15,83,"[([630.0, 62.0], [828.0, 586.0]), ([489.0, 22.0], [624.0, 575.0]), ([440.0, 56.0], [570.0, 422.0]), ([321.0, 154.0], [431.0, 556.0]), ([403.0, 105.0], [527.0, 566.0])]",0.4837941475922862
1158,166,83,"[([643.0, 59.0], [836.0, 577.0]), ([420.0, 41.0], [565.0, 426.0]), ([485.0, 22.0], [632.0, 590.0]), ([398.0, 80.0], [507.0, 558.0]), ([317.0, 94.0], [472.0, 547.0])]",0.4537553092633307
1159,92,83,"[([453.0, 55.0], [535.0, 386.0])]",0.5390521752073306
1160,25,83,"[([442.0, 55.0], [586.0, 438.0]), ([319.0, 110.0], [511.0, 574.0]), ([445.0, 13.0], [635.0, 580.0]), ([638.0, 66.0], [852.0, 584.0])]",0.5209295026340887
1161,88,16,"[([186.0, 332.0], [281.0, 422.0]), ([281.0, 322.0], [396.0, 423.0]), ([394.0, 338.0], [477.0, 417.0]), ([542.0, 334.0], [630.0, 417.0]), ([644.0, 249.0], [744.0, 425.0]), ([768.0, 356.0], [866.0, 549.0]), ([18.0, 289.0], [130.0, 523.0]), ([95.0, 390.0], [289.0, 730.0]), ([192.0, 449.0], [456.0, 753.0]), ([391.0, 414.0], [573.0, 596.0]), ([576.0, 391.0], [761.0, 571.0]), ([535.0, 542.0], [790.0, 768.0]), ([737.0, 417.0], [970.0, 765.0])]",0.5742619691875444
1162,190,16,"[([646.0, 264.0], [749.0, 466.0]), ([279.0, 323.0], [384.0, 481.0]), ([188.0, 325.0], [281.0, 473.0]), ([398.0, 325.0], [494.0, 462.0]), ([741.0, 394.0], [970.0, 768.0])]",0.5002169997029295
1163,156,16,"[([650.0, 263.0], [742.0, 491.0]), ([544.0, 339.0], [633.0, 416.0]), ([387.0, 340.0], [478.0, 505.0]), ([280.0, 321.0], [391.0, 525.0]), ([189.0, 332.0], [276.0, 463.0]), ([105.0, 388.0], [278.0, 685.0]), ([189.0, 462.0], [448.0, 762.0]), ([747.0, 407.0], [932.0, 719.0]), ([0.0, 366.0], [70.0, 594.0])]",0.5033611184728167
1164,43,16,"[([654.0, 257.0], [731.0, 414.0]), ([559.0, 347.0], [612.0, 422.0]), ([405.0, 343.0], [471.0, 415.0]), ([297.0, 330.0], [390.0, 422.0]), ([194.0, 336.0], [278.0, 415.0]), ([770.0, 423.0], [918.0, 744.0]), ([570.0, 567.0], [757.0, 768.0]), ([199.0, 451.0], [445.0, 739.0]), ([99.0, 391.0], [282.0, 591.0])]",0.5636493355911233
1165,124,16,"[([648.0, 243.0], [751.0, 451.0]), ([762.0, 426.0], [926.0, 754.0]), ([218.0, 441.0], [428.0, 768.0]), ([293.0, 304.0], [432.0, 506.0])]",0.5501245183288062
1166,126,16,"[([652.0, 259.0], [740.0, 426.0]), ([541.0, 342.0], [630.0, 416.0]), ([389.0, 337.0], [482.0, 510.0]), ([279.0, 323.0], [402.0, 499.0]), ([194.0, 331.0], [270.0, 437.0]), ([95.0, 401.0], [282.0, 616.0]), ([184.0, 455.0], [452.0, 753.0]), ([742.0, 413.0], [946.0, 739.0])]",0.47307830288459546
1167,1,16,"[([645.0, 256.0], [740.0, 504.0]), ([386.0, 336.0], [474.0, 497.0]), ([547.0, 333.0], [627.0, 430.0]), ([274.0, 322.0], [391.0, 492.0]), ([192.0, 328.0], [277.0, 424.0]), ([25.0, 278.0], [105.0, 520.0])]",0.49741606378483316
1168,14,16,"[([642.0, 262.0], [734.0, 488.0]), ([770.0, 415.0], [932.0, 711.0]), ([211.0, 453.0], [433.0, 738.0]), ([21.0, 275.0], [101.0, 503.0]), ([199.0, 322.0], [270.0, 442.0]), ([309.0, 322.0], [377.0, 460.0]), ([420.0, 335.0], [488.0, 484.0]), ([561.0, 336.0], [611.0, 424.0]), ([140.0, 393.0], [289.0, 655.0])]",0.5478849478369842
1169,132,16,"[([647.0, 262.0], [735.0, 492.0]), ([389.0, 343.0], [475.0, 503.0]), ([550.0, 334.0], [625.0, 417.0]), ([282.0, 326.0], [389.0, 487.0]), ([228.0, 338.0], [273.0, 421.0])]",0.47840705905014985
1170,126,104,"[([544.0, 142.0], [760.0, 527.0]), ([216.0, 15.0], [332.0, 306.0]), ([452.0, 22.0], [532.0, 279.0]), ([427.0, 3.0], [532.0, 271.0])]",0.47307830288459546
1171,173,104,"[([216.0, 16.0], [306.0, 321.0]), ([436.0, 5.0], [499.0, 268.0]), ([485.0, 39.0], [581.0, 273.0]), ([609.0, 43.0], [682.0, 254.0]), ([825.0, 54.0], [863.0, 239.0]), ([550.0, 134.0], [779.0, 538.0])]",0.6089346311171029
1172,63,104,"[([194.0, 11.0], [319.0, 293.0]), ([452.0, 16.0], [572.0, 296.0]), ([594.0, 36.0], [686.0, 288.0])]",0.5630704962968774
1173,131,104,"[([557.0, 139.0], [777.0, 520.0]), ([596.0, 44.0], [671.0, 310.0]), ([467.0, 28.0], [565.0, 266.0]), ([419.0, 13.0], [490.0, 263.0]), ([218.0, 6.0], [306.0, 312.0])]",0.46796622444560587
1174,14,104,"[([640.0, 141.0], [777.0, 462.0]), ([223.0, 9.0], [337.0, 282.0]), ([478.0, 39.0], [540.0, 263.0]), ([598.0, 54.0], [722.0, 290.0]), ([444.0, 12.0], [532.0, 305.0])]",0.5478849478369842
1175,190,104,"[([560.0, 127.0], [785.0, 534.0]), ([436.0, 26.0], [583.0, 321.0]), ([214.0, 12.0], [329.0, 325.0]), ([600.0, 37.0], [701.0, 289.0])]",0.5002169997029295
1176,124,104,"[([550.0, 141.0], [848.0, 572.0]), ([436.0, 26.0], [560.0, 298.0]), ([214.0, 28.0], [319.0, 336.0])]",0.5501245183288062
1177,182,104,"[([155.0, 43.0], [235.0, 291.0]), ([205.0, 10.0], [363.0, 340.0]), ([424.0, 8.0], [489.0, 311.0]), ([470.0, 24.0], [522.0, 309.0]), ([581.0, 37.0], [688.0, 241.0]), ([699.0, 121.0], [762.0, 479.0]), ([712.0, 18.0], [785.0, 203.0]), ([892.0, 45.0], [926.0, 262.0])]",0.7019978445325186
1178,149,104,"[([623.0, 136.0], [772.0, 333.0]), ([469.0, 32.0], [535.0, 149.0]), ([433.0, 4.0], [499.0, 138.0]), ([218.0, 9.0], [303.0, 124.0]), ([174.0, 34.0], [233.0, 118.0]), ([0.0, 26.0], [22.0, 125.0]), ([610.0, 42.0], [659.0, 116.0]), ([716.0, 50.0], [762.0, 125.0]), ([734.0, 34.0], [783.0, 118.0]), ([879.0, 60.0], [930.0, 128.0])]",0.7951031094157651
1179,57,185,"[([229.0, 132.0], [826.0, 647.0]), ([86.0, 9.0], [227.0, 264.0]), ([271.0, 17.0], [369.0, 292.0]), ([359.0, 0.0], [522.0, 268.0]), ([550.0, 0.0], [701.0, 294.0]), ([952.0, 56.0], [1020.0, 451.0]), ([776.0, 11.0], [960.0, 505.0]), ([716.0, 0.0], [822.0, 453.0]), ([667.0, 22.0], [754.0, 426.0])]",0.5456449765800321
1180,173,185,"[([120.0, 31.0], [226.0, 291.0]), ([293.0, 55.0], [363.0, 197.0]), ([271.0, 76.0], [325.0, 173.0]), ([355.0, 0.0], [503.0, 214.0]), ([194.0, 33.0], [834.0, 617.0]), ([505.0, 55.0], [537.0, 119.0]), ([610.0, 1.0], [658.0, 52.0]), ([625.0, 3.0], [720.0, 424.0]), ([671.0, 18.0], [748.0, 445.0]), ([774.0, 0.0], [954.0, 488.0])]",0.6089346311171029
1181,14,185,"[([160.0, 120.0], [861.0, 654.0]), ([783.0, 10.0], [934.0, 450.0]), ([636.0, 17.0], [716.0, 249.0]), ([362.0, 5.0], [519.0, 323.0]), ([300.0, 39.0], [365.0, 321.0])]",0.5478849478369842
1182,190,185,"[([197.0, 40.0], [828.0, 636.0]), ([790.0, 17.0], [940.0, 445.0]), ([361.0, 9.0], [508.0, 252.0]), ([123.0, 40.0], [246.0, 350.0])]",0.5002169997029295
1184,126,185,"[([118.0, 41.0], [217.0, 183.0]), ([285.0, 46.0], [364.0, 172.0]), ([345.0, 1.0], [515.0, 196.0]), ([185.0, 15.0], [856.0, 650.0]), ([759.0, 5.0], [970.0, 475.0])]",0.47307830288459546
1185,143,185,"[([104.0, 15.0], [259.0, 352.0]), ([297.0, 29.0], [407.0, 322.0]), ([252.0, 53.0], [341.0, 354.0]), ([752.0, 0.0], [949.0, 488.0]), ([596.0, 0.0], [747.0, 446.0]), ([355.0, 0.0], [510.0, 415.0]), ([194.0, 26.0], [841.0, 680.0])]",0.5148796551538861
1186,1,185,"[([178.0, 34.0], [825.0, 648.0]), ([756.0, 3.0], [954.0, 487.0])]",0.49741606378483316
1187,124,185,"[([213.0, 24.0], [850.0, 673.0]), ([757.0, 0.0], [970.0, 465.0])]",0.5501245183288062
1188,117,156,"[([320.0, 432.0], [359.0, 521.0]), ([346.0, 419.0], [421.0, 560.0]), ([726.0, 433.0], [824.0, 587.0]), ([848.0, 446.0], [922.0, 514.0]), ([947.0, 449.0], [1024.0, 537.0]), ([23.0, 427.0], [74.0, 620.0]), ([64.0, 427.0], [131.0, 637.0])]",0.47022757137677296
1189,69,156,"[([346.0, 418.0], [418.0, 525.0]), ([304.0, 426.0], [378.0, 530.0]), ([841.0, 436.0], [889.0, 500.0]), ([981.0, 452.0], [1024.0, 522.0]), ([21.0, 421.0], [84.0, 621.0]), ([61.0, 428.0], [128.0, 631.0])]",0.42874363666612403
1190,14,156,"[([736.0, 440.0], [822.0, 617.0]), ([859.0, 436.0], [925.0, 551.0]), ([366.0, 418.0], [447.0, 567.0]), ([318.0, 422.0], [356.0, 505.0]), ([47.0, 419.0], [108.0, 605.0]), ([26.0, 426.0], [74.0, 616.0])]",0.5478849478369842
1192,1,156,"[([710.0, 407.0], [832.0, 566.0]), ([11.0, 412.0], [66.0, 623.0]), ([60.0, 423.0], [139.0, 633.0])]",0.49741606378483316
1194,110,156,"[([733.0, 434.0], [822.0, 580.0]), ([851.0, 440.0], [915.0, 509.0]), ([323.0, 425.0], [360.0, 521.0]), ([356.0, 420.0], [420.0, 549.0]), ([22.0, 426.0], [69.0, 617.0]), ([64.0, 422.0], [114.0, 632.0])]",0.45883779766069327
1195,169,156,"[([360.0, 422.0], [424.0, 531.0]), ([316.0, 428.0], [360.0, 526.0]), ([53.0, 416.0], [135.0, 645.0]), ([18.0, 416.0], [77.0, 625.0]), ([725.0, 429.0], [823.0, 582.0]), ([845.0, 428.0], [922.0, 513.0]), ([952.0, 446.0], [1024.0, 551.0])]",0.6179430262964376
1196,126,156,"[([345.0, 423.0], [418.0, 540.0]), ([56.0, 422.0], [146.0, 638.0]), ([20.0, 416.0], [92.0, 631.0]), ([715.0, 434.0], [812.0, 590.0]), ([826.0, 445.0], [913.0, 518.0]), ([958.0, 452.0], [1023.0, 537.0])]",0.47307830288459546
1197,124,106,"[([741.0, 395.0], [877.0, 768.0]), ([328.0, 460.0], [408.0, 719.0])]",0.5501245183288062
1198,154,106,"[([736.0, 411.0], [865.0, 767.0]), ([627.0, 455.0], [730.0, 766.0]), ([311.0, 464.0], [408.0, 678.0]), ([947.0, 499.0], [1022.0, 767.0])]",0.5655480214759356
1199,169,106,"[([720.0, 404.0], [871.0, 768.0]), ([629.0, 452.0], [730.0, 618.0]), ([323.0, 459.0], [406.0, 630.0]), ([943.0, 477.0], [1024.0, 768.0]), ([140.0, 454.0], [245.0, 694.0])]",0.6179430262964376
1200,27,106,"[([725.0, 435.0], [905.0, 752.0]), ([615.0, 474.0], [763.0, 626.0]), ([319.0, 445.0], [400.0, 694.0]), ([139.0, 435.0], [282.0, 768.0]), ([951.0, 474.0], [1024.0, 768.0])]",0.6195776661507716
1201,108,106,"[([738.0, 432.0], [852.0, 768.0]), ([619.0, 469.0], [720.0, 767.0]), ([318.0, 465.0], [398.0, 660.0])]",0.4321891020398325
1203,11,106,"[([723.0, 418.0], [864.0, 768.0]), ([617.0, 457.0], [741.0, 702.0]), ([938.0, 457.0], [1024.0, 768.0]), ([310.0, 463.0], [407.0, 658.0])]",0.5256312198783651
1204,126,106,"[([317.0, 456.0], [418.0, 683.0]), ([731.0, 420.0], [870.0, 768.0]), ([624.0, 456.0], [713.0, 706.0]), ([114.0, 417.0], [149.0, 469.0]), ([668.0, 440.0], [711.0, 532.0])]",0.47307830288459546
1205,14,106,"[([749.0, 411.0], [859.0, 768.0]), ([631.0, 447.0], [717.0, 673.0]), ([331.0, 471.0], [433.0, 698.0])]",0.5478849478369842
1206,126,92,"[([350.0, 273.0], [437.0, 633.0])]",0.47307830288459546
1207,169,92,"[([347.0, 263.0], [459.0, 625.0])]",0.6179430262964376
1208,190,92,"[([340.0, 281.0], [440.0, 618.0]), ([405.0, 325.0], [485.0, 623.0])]",0.5002169997029295
1209,192,92,"[([367.0, 276.0], [427.0, 619.0])]",0.344360353497403
1210,1,92,"[([364.0, 263.0], [440.0, 637.0])]",0.49741606378483316
