,uid,sentence,sentenceId,parse
12,15,A three-man committee has recommended to Commission Chairman Charles O. Emmerich that the DeKalb County cannery be closed .,23,"(S1
  (S
    (NP (DT A) (JJ three-man) (NN committee))
    (VP
      (VBZ has)
      (VP
        (VBN recommended)
        (S
          (VP
            (TO to)
            (VP
              (NNP Commission)
              (NP
                (NP
                  (NNP Chairman)
                  (NNP Charles)
                  (NNP O.)
                  (NNP Emmerich))
                (SBAR
                  (WHNP (WDT that))
                  (S
                    (NP
                      (DT the)
                      (NNP DeKalb)
                      (NNP County)
                      (NN cannery))
                    (VP (VB be) (VP (VBN closed)))))))))))
    (. .)))"
13,15,When cattle in winter stopped and humped their backs up they were said to `` bow up '' .,25,"(S1
  (S
    (SBAR
      (WHADVP (WRB When))
      (S
        (NP (NP (NNS cattle)) (PP (IN in) (NP (NN winter))))
        (VP
          (VBN stopped)
          (CC and)
          (VBN humped)
          (NP (PRP$ their) (NNS backs))
          (ADVP (RB up)))))
    (NP (PRP they))
    (VP
      (VBD were)
      (VP
        (VBN said)
        (S (VP (TO to) (`` ``) (VP (VB bow) (ADVP (RB up))) ('' '')))))
    (. .)))"
14,15,"`` Bookies , booze and babes '' , Momma said bluntly .",31,"(S1
  (S
    (NP
      (`` ``)
      (NP
        (NP (NNP Bookies))
        (, ,)
        (NP (NP (NN booze)) (CC and) (NP (NNS babes))))
      ('' ''))
    (, ,)
    (NP (NNP Momma))
    (VP (VBD said) (ADVP (RB bluntly)))
    (. .)))"
15,15,It consists of two blocks with flat surfaces held apart by shims .,73,"(S1
  (S
    (NP (PRP It))
    (VP
      (VBZ consists)
      (PP
        (IN of)
        (NP
          (NP (CD two) (NNS blocks))
          (PP (IN with) (NP (JJ flat) (NNS surfaces)))))
      (VP (VBN held) (PRT (RP apart)) (PP (IN by) (NP (NNS shims)))))
    (. .)))"
16,15,The fact that he nowhere mentioned theatrical performances as part of the activities of the boys later in his hypothetical academy ( 1644 ) should not be taken too seriously as evidence that he desired them to eschew such performances .,20,"(S1
  (S
    (NP
      (DT The)
      (NN fact)
      (SBAR
        (IN that)
        (S
          (NP (PRP he))
          (VP
            (ADVP (RB nowhere))
            (VBD mentioned)
            (NP (JJ theatrical) (NNS performances))
            (PP
              (IN as)
              (NP
                (NP (NN part))
                (PP
                  (IN of)
                  (NP
                    (NP (DT the) (NNS activities))
                    (PP (IN of) (NP (DT the) (NNS boys) (RB later)))))))
            (PP
              (IN in)
              (NP (PRP$ his) (JJ hypothetical) (NN academy)))))))
    (PRN (-LRB- -LRB-) (NP (CD 1644)) (-RRB- -RRB-))
    (VP
      (MD should)
      (RB not)
      (VP
        (VB be)
        (VP
          (VBN taken)
          (ADVP (RB too) (RB seriously))
          (PP
            (IN as)
            (NP
              (NN evidence)
              (SBAR
                (IN that)
                (S
                  (NP (PRP he))
                  (VP
                    (VBD desired)
                    (S
                      (NP (PRP them))
                      (VP
                        (TO to)
                        (VP
                          (VB eschew)
                          (NP (JJ such) (NNS performances)))))))))))))
    (. .)))"
17,15,Her concern for the natives of Borrioboola-Gha was so intense that she quite forgot and neglected her son Peepy ! !,19,"(S1
  (S
    (NP
      (NP (PRP$ Her) (NN concern))
      (PP
        (IN for)
        (NP
          (NP (DT the) (NNS natives))
          (PP (IN of) (NP (NNP Borrioboola-Gha))))))
    (VP
      (VBD was)
      (ADJP
        (RB so)
        (JJ intense)
        (SBAR
          (IN that)
          (S
            (NP (PRP she))
            (VP
              (VP (ADVP (RB quite)) (VBD forgot))
              (CC and)
              (VP
                (VBN neglected)
                (NP (NP (PRP$ her) (NN son)) (NP (NNP Peepy))))))
          (. !))))
    (. !)))"
18,15,Haney felt a twinge of annoyance when he heard the now familiar line again .,42,"(S1
  (S
    (NP (NNP Haney))
    (VP
      (VBD felt)
      (NP
        (NP (DT a) (NN twinge))
        (PP
          (IN of)
          (NP
            (NP (NNS annoyance))
            (SBAR
              (WHADVP (WRB when))
              (S
                (NP (PRP he))
                (VP
                  (VBD heard)
                  (NP
                    (DT the)
                    (ADJP (RB now) (JJ familiar))
                    (NN line))))))))
      (ADVP (RB again)))
    (. .)))"
19,15,"A small library may cherish its independence and established ways , and resist joining in a cooperative movement that sometimes seems radical to older members of the board .",44,"(S1
  (S
    (NP (DT A) (JJ small) (NN library))
    (VP
      (MD may)
      (VP
        (VP
          (VB cherish)
          (NP (PRP$ its) (NN independence))
          (PP (CC and) (NP (JJ established) (NNS ways))))
        (, ,)
        (CC and)
        (VP
          (VB resist)
          (S
            (VP
              (VBG joining)
              (PP
                (IN in)
                (NP
                  (NP (DT a) (JJ cooperative) (NN movement))
                  (SBAR
                    (WHNP (WDT that))
                    (S
                      (ADVP (RB sometimes))
                      (VP (VBZ seems) (ADJP (JJ radical)))))))
              (PP
                (TO to)
                (NP
                  (NP (JJR older) (NNS members))
                  (PP (IN of) (NP (DT the) (NN board))))))))))
    (. .)))"
0,16,"But he , as I can now retort , was the man who could see so short a distance ahead that after a visit to Russia he gave voice to the famous exclamation : `` I have seen the future and it works '' .",18,"(S1
  (S
    (CC But)
    (NP (PRP he))
    (, ,)
    (SBAR
      (IN as)
      (S (NP (PRP I)) (VP (MD can) (ADVP (RB now)) (VP (VB retort)))))
    (, ,)
    (VP
      (VBD was)
      (NP
        (NP (DT the) (NN man))
        (SBAR
          (WHNP (WP who))
          (S
            (VP
              (MD could)
              (VP
                (VB see)
                (ADVP (RB so) (RB short))
                (ADVP (NP (DT a) (NN distance)) (RB ahead)))))))
      (SBAR
        (WHNP (WDT that))
        (S
          (S
            (PP
              (IN after)
              (NP
                (NP (DT a) (NN visit))
                (PP (TO to) (NP (NNP Russia)))))
            (NP (PRP he))
            (VP
              (VBD gave)
              (NP (NN voice))
              (PP (TO to) (NP (DT the) (JJ famous) (NN exclamation)))))
          (: :)
          (`` ``)
          (S
            (NP (PRP I))
            (VP (VBP have) (VP (VBN seen) (NP (DT the) (NN future)))))
          (CC and)
          (S (NP (PRP it)) (VP (VBZ works)))
          ('' ''))))
    (. .)))"
1,16,The article presents the reader with an absurdity at its beginning .,92,"(S1
  (S
    (NP (DT The) (NN article))
    (VP
      (VBZ presents)
      (NP
        (DT the)
        (NN reader)
        (SBAR
          (IN with)
          (S
            (NP (DT an) (NN absurdity))
            (PP (IN at) (NP (PRP$ its) (NN beginning)))))))
    (. .)))"
2,16,even marriage and the family was seen as a contractual arrangement .,54,"(S1
  (S
    (NP
      (NP (JJ even) (NN marriage))
      (CC and)
      (NP (DT the) (NN family)))
    (VP
      (VBD was)
      (VP
        (VBN seen)
        (NP (RB as) (DT a) (JJ contractual) (NN arrangement))))
    (. .)))"
3,16,"In certain cases , as in Dick Stewart's , a child's personality is affected .",72,"(S1
  (S
    (PP (IN In) (NP (JJ certain) (NNS cases)))
    (, ,)
    (NP
      (NP (RB as))
      (PP
        (IN in)
        (NP
          (NP (NNP Dick) (NNP Stewart's))
          (, ,)
          (NP (DT a) (NN child's) (NN personality)))))
    (VP (VBZ is) (ADJP (VBN affected)))
    (. .)))"
4,16,Tilghman closed the door behind him and walked towards the fire .,6,"(S1
  (S
    (NP (NN Tilghman))
    (VP
      (VP
        (VBD closed)
        (NP (NP (DT the) (NN door)) (PP (IN behind) (NP (PRP him)))))
      (CC and)
      (VP (VBD walked) (PRT (IN towards)) (NP (DT the) (NN fire))))
    (. .)))"
5,16,A secret conspiracy of manufacturers is hardly such a vehicle .,63,"(S1
  (S
    (NP
      (NP (DT A) (NN secret) (NN conspiracy))
      (PP (IN of) (NP (NNS manufacturers))))
    (VP
      (VBZ is)
      (ADVP (RB hardly) (JJ such))
      (NP (DT a) (NN vehicle)))
    (. .)))"
6,16,It consists of two blocks with flat surfaces held apart by shims .,73,"(S1
  (S
    (NP (PRP It))
    (VP
      (VBZ consists)
      (PP
        (IN of)
        (NP
          (NP (CD two) (NNS blocks))
          (PP (IN with) (NP (JJ flat) (NNS surfaces)))))
      (VP (VBN held) (PRT (RP apart)) (PP (IN by) (NP (NNS shims)))))
    (. .)))"
7,16,"Hieronymus , like Piepsam , makes his protest quite in vain , and his rejection , though not fatal , is ridiculous and humiliating ; ;",74,"(S1
  (S
    (S
      (NP (NNP Hieronymus))
      (, ,)
      (PP (IN like) (NP (NNP Piepsam)))
      (, ,)
      (VP
        (VBZ makes)
        (NP
          (NP (PRP$ his) (NN protest) (RB quite))
          (PP (IN in) (NP (JJ vain))))))
    (, ,)
    (CC and)
    (S
      (NP (PRP$ his) (NN rejection))
      (, ,)
      (SBAR (IN though) (S (ADJP (RB not) (JJ fatal))))
      (, ,)
      (VP
        (VBZ is)
        (ADJP
          (ADJP (JJ ridiculous))
          (CC and)
          (ADJP (JJ humiliating))))
      (: ;))
    (: ;)))"
8,16,"That's what he needs , something warm to his skin , don't he '' ? ?",71,"(S1
  (FRAG
    (NP (NNP That's))
    (WHNP (WP what))
    (S
      (S (NP (PRP he)) (VP (VBZ needs)))
      (, ,)
      (NP (NN something))
      (VP
        (VP (VB warm) (PP (TO to) (NP (PRP$ his) (NN skin))))
        (, ,)
        (VP (VB don't) (NP (PRP he))))
      ('' '')
      (. ?))
    (. ?)))"
